Input Price,Sentiment,Output Price
198.399994,0.08380005,206.779999
206.779999,0.10540008,217.320007
217.320007,-0.03810012,213.509995
213.509995,-0.01409989,212.100006
212.100006,0.03519989,215.619995
215.619995,0.02669998,218.289993
218.289993,-0.01809997,216.479996
216.479996,0.00520004,217
217,0.00990005,217.990005
217.990005,-0.06770004,211.220001
211.220001,-0.00430008,210.789993
210.789993,0.06600006,217.389999
217.389999,0.01539994,218.929993
218.929993,-0.01099991,217.830002
217.830002,-0.05839997,211.990005
211.990005,-0.07470001,204.520004
204.520004,-0.07380005,197.139999
197.139999,-0.07889999,189.25
189.25,0.03089996,192.339996
192.339996,-0.03349991,188.990005
188.990005,-0.06590011,182.399994
182.399994,0.1175,194.149994
194.149994,-0.05759995,188.389999
188.389999,0.03899994,192.289993
192.289993,0.04840012,197.130005
197.130005,-0.01100006,196.029999
196.029999,0.00210006,196.240005
196.240005,-0.0425,191.990005
191.990005,0.03330002,195.320007
195.320007,-0.04840011,190.479996
190.479996,0.02550003,193.029999
193.029999,-0.03509995,189.520004
189.520004,-0.09010009,180.509995
180.509995,-0.00299988,180.210007
180.210007,0.01049988,181.259995
181.259995,0,181.259995
181.259995,-0.01929993,179.330002
179.330002,0.03190002,182.520004
182.520004,-0.08169998,174.350006
174.350006,0.04679993,179.029999
179.029999,-0.0175,177.279999
177.279999,-0.01009995,176.270004
176.270004,-0.02380005,173.889999
173.889999,-0.00029998,173.860001
173.860001,-0.00759995,173.100006
173.100006,0.05929993,179.029999
179.029999,-0.01520004,177.509995
177.509995,0.00100006,177.610001
177.610001,0.05,182.610001
182.610001,-0.04050003,178.559998
178.559998,0.00779998,179.339996
179.339996,-0.00440002,178.899994
178.899994,-0.02970001,175.929993
175.929993,0.02490005,178.419998
178.419998,0.03240006,181.660004
181.660004,0.07779998,189.440002
189.440002,0.05009995,194.449997
194.449997,-0.03520004,190.929993
190.929993,-0.04839997,186.089996
186.089996,0.00910004,187
187,0.00800003,187.800003
187.800003,0.05520004,193.320007
193.320007,0.02049988,195.369995
195.369995,-0.03220001,192.149994
192.149994,0.02290008,194.440002
194.440002,-0.14979995,179.460007
179.460007,0.02259994,181.720001
181.720001,0.05959992,187.679993
187.679993,-0.04539994,183.139999
183.139999,0.01050003,184.190002
184.190002,0.01289994,185.479996
185.479996,-0.005,184.979996
184.979996,0.00559997,185.539993
185.539993,0.06050003,191.589996
191.589996,-0.00289993,191.300003
191.300003,-0.06830002,184.470001
184.470001,-0.04540008,179.929993
179.929993,0.02570007,182.5
182.5,-0.00240005,182.259995
182.259995,-0.01679993,180.580002
180.580002,-0.01690003,178.889999
178.889999,0.00240006,179.130005
179.130005,-0.00600006,178.529999
178.529999,0.05270004,183.800003
183.800003,-0.04110001,179.690002
179.690002,0.00349991,180.039993
180.039993,-0.0073999,179.300003
179.300003,0.00959992,180.259995
180.259995,0.00830001,181.089996
181.089996,0.02680008,183.770004
183.770004,0.03869995,187.639999
187.639999,-0.03319992,184.320007
184.320007,-0.00930008,183.389999
183.389999,0.01199997,184.589996
184.589996,-0.02330001,182.259995
182.259995,0.02169998,184.429993
184.429993,0.0062001,185.050003
185.050003,0.00470001,185.520004
185.520004,0.06809998,192.330002
192.330002,-0.00600006,191.729996
191.729996,0.00669998,192.399994
192.399994,0.02639999,195.039993
195.039993,0.07830002,202.869995
202.869995,0.02570007,205.440002
205.440002,-0.04279998,201.160004
201.160004,0.03449997,204.610001
204.610001,-0.02100006,202.509995
202.509995,-0.04459992,198.050003
198.050003,0.01610001,199.660004
199.660004,-0.05669999,193.990005
193.990005,0.00399994,194.389999
194.389999,-0.02520004,191.869995
191.869995,-0.04889999,186.979996
186.979996,0.00990005,187.970001
187.970001,0.02720001,190.690002
190.690002,-0.02229995,188.460007
188.460007,-0.02960007,185.5
185.5,0.02889999,188.389999
188.389999,0.02680008,191.070007
191.070007,0.00029999,191.100006
191.100006,-0.0112001,189.979996
189.979996,-0.01739991,188.240005
188.240005,0.02089997,190.330002
190.330002,0.04089996,194.419998
194.419998,0.01570007,195.990005
195.990005,0.30860001,226.850006
226.850006,0.05049988,231.899994
231.899994,-0.01860001,230.039993
230.039993,0.00210007,230.25
230.25,-0.00800003,229.449997
229.449997,-0.05459992,223.990005
223.990005,0.01169999,225.160004
225.160004,-0.0126001,223.899994
223.899994,-0.00919998,222.979996
222.979996,0.03710006,226.690002
226.690002,0.00989991,227.679993
227.679993,-0.0475,222.929993
222.929993,0.01460006,224.389999
224.389999,-0.00330001,224.059998
224.059998,-0.05699997,218.360001
218.360001,-0.04509995,213.850006
213.850006,0.04259995,218.110001
218.110001,-0.02779999,215.330002
215.330002,0.01949997,217.279999
217.279999,-0.02039994,215.240005
215.240005,-0.02350006,212.889999
212.889999,0.01860001,214.75
214.75,-0.05520004,209.229996
209.229996,0.03680008,212.910004
212.910004,-0.04690003,208.220001
208.220001,0.06350006,214.570007
214.570007,-0.0136,213.210007
213.210007,0.04429992,217.639999
217.639999,0.01160004,218.800003
218.800003,-0.00320007,218.479996
218.479996,-0.01979996,216.5
216.5,-0.00080002,216.419998
216.419998,-0.01690002,214.729996
214.729996,-0.00279999,214.449997
214.449997,0.03900009,218.350006
218.350006,0.04309998,222.660004
222.660004,0.01369995,224.029999
224.029999,-0.01009995,223.020004
223.020004,-0.02449997,220.570007
220.570007,0.01589997,222.160004
222.160004,-0.02089997,220.070007
220.070007,0.05539994,225.610001
225.610001,9.994E-05,225.619995
225.619995,-0.04309997,221.309998
221.309998,0.07040008,228.350006
228.350006,0.00970001,229.320007
229.320007,0.00209992,229.529999
229.529999,-0.02470001,227.059998
227.059998,-0.02009995,225.050003
225.050003,0,225.050003
225.050003,-0.05550003,219.5
219.5,-0.01130005,218.369995
218.369995,-0.03009994,215.360001
215.360001,0.03029998,218.389999
218.389999,-0.02380004,216.009995
216.009995,0.00919998,216.929993
216.929993,0.00540008,217.470001
217.470001,0.08699997,226.169998
226.169998,0.02119995,228.289993
228.289993,-0.02279998,226.009995
226.009995,-0.02970002,223.039993
223.039993,-0.0598999,217.050003
217.050003,0.02959992,220.009995
220.009995,0.17310012,237.320007
237.320007,-0.01230011,236.089996
236.089996,-0.02789993,233.300003
233.300003,-0.01210007,232.089996
232.089996,-0.01279998,230.809998
230.809998,0.04160003,234.970001
234.970001,-0.00979996,233.990005
233.990005,0.02569993,236.559998
236.559998,-0.02179993,234.380005
234.380005,-0.00320007,234.059998
234.059998,-0.01309998,232.75
232.75,-0.00309998,232.440002
232.440002,0.0075,233.190002
233.190002,0.04229996,237.419998
237.419998,0.04130005,241.550003
241.550003,-0.00380005,241.169998
241.169998,-0.00819992,240.350006
240.350006,-0.00900009,239.449997
239.449997,0.03650009,243.100006
243.100006,-0.01900009,241.199997
241.199997,0.04540008,245.740005
245.740005,-0.01820007,243.919998
243.919998,0.02190003,246.110001
246.110001,0.01009994,247.119995
247.119995,-0.00899994,246.220001
246.220001,0.02050003,248.270004
248.270004,-0.00389999,247.880005
247.880005,-0.01660004,246.220001
246.220001,0.05160004,251.380005
251.380005,0.0776001,259.140015
259.140015,-0.02050019,257.089996
257.089996,-0.01419998,255.669998
255.669998,-0.00039993,255.630005
255.630005,0.04609985,260.23999
260.23999,0.01029999,261.269989
261.269989,-0.03269989,258
258,0.0075,258.75
258.75,0.02929993,261.679993
261.679993,-0.00869995,260.809998
260.809998,-0.03339997,257.470001
257.470001,-0.02669998,254.800003
254.800003,-0.02339996,252.460007
252.460007,-0.02790009,249.669998
249.669998,0.06919998,256.589996
256.589996,-0.02269989,254.320007
254.320007,-0.02310012,252.009995
252.009995,-0.01409989,250.600006
250.600006,0.05319992,255.919998
255.919998,0.04550003,260.470001
260.470001,-0.01959991,258.51001
258.51001,0.00549988,259.059998
259.059998,-0.08099991,250.960007
250.960007,-0.05970002,244.990005
244.990005,-0.00770004,244.220001
244.220001,-0.0186,242.360001
242.360001,0.01819992,244.179993
244.179993,-0.00239991,243.940002
243.940002,0.03550003,247.490005
247.490005,-0.02639999,244.850006
244.850006,-0.04850006,240
240,-0.06220001,233.779999
233.779999,0.00529999,234.309998
234.309998,-0.05819993,228.490005
228.490005,-0.05570007,222.919998
222.919998,0.15320007,238.240005
238.240005,-0.05350006,232.889999
232.889999,-0.0075,232.139999
232.139999,0.00279999,232.419998
232.419998,0.01910004,234.330002
234.330002,0.03229996,237.559998
237.559998,-0.055,232.059998
232.059998,-0.04709992,227.350006
227.350006,-0.01040008,226.309998
226.309998,0.00160003,226.470001
226.470001,0.00130005,226.600006
226.600006,-0.03650009,222.949997
222.949997,-0.02349991,220.600006
220.600006,0.0462999,225.229996
225.229996,0.04480011,229.710007
229.710007,0.04069992,233.779999
233.779999,0.0425,238.029999
238.029999,0.01850006,239.880005
239.880005,0.0373999,243.619995
243.619995,-0.00220001,243.399994
243.399994,0.03710007,247.110001
247.110001,0.04160003,251.270004
251.270004,0.00779999,252.050003
252.050003,-0.01720001,250.330002
250.330002,0.02160003,252.490005
252.490005,0.01470002,253.960007
253.960007,-0.00590012,253.369995
253.369995,-0.00099991,253.270004
253.270004,-0.055,247.770004
247.770004,0.02919998,250.690002
250.690002,0.01069993,251.759995
251.759995,-0.00509995,251.25
251.25,-0.02059998,249.190002
249.190002,0.04669999,253.860001
253.860001,0.06539993,260.399994
260.399994,-0.02410004,257.98999
257.98999,0.0351001,261.5
261.5,-0.04579987,256.920013
256.920013,0.01699982,258.619995
258.619995,-0.0998999,248.630005
248.630005,-0.00320007,248.309998
248.309998,-0.03130005,245.179993
245.179993,0.05690002,250.869995
250.869995,0.06440003,257.309998
257.309998,0.01170013,258.480011
258.480011,0.00669983,259.149994
259.149994,0.09309997,268.459991
268.459991,-0.02079986,266.380005
266.380005,-0.00029999,266.350006
266.350006,-0.0101001,265.339996
265.339996,0.02600006,267.940002
267.940002,0.04790009,272.730011
272.730011,-0.00830017,271.899994
271.899994,-0.02970001,268.929993
268.929993,0.01550018,270.480011
270.480011,0.01639984,272.119995
272.119995,-0.01929993,270.190002
270.190002,-0.02080017,268.109985
268.109985,0.05350006,273.459991
273.459991,0.10529999,283.98999
283.98999,-0.07949981,276.040009
276.040009,-0.15690003,260.350006
260.350006,0.12410004,272.76001
272.76001,-0.0726001,265.5
265.5,-0.005,265
265,-0.05019989,259.980011
259.980011,0.06910004,266.890015
266.890015,-0.04670014,262.220001
262.220001,-0.0198999,260.230011
260.230011,0.01720001,261.950012
261.950012,-0.04740021,257.209991
257.209991,0.01490021,258.700012
258.700012,0.10769989,269.470001
269.470001,-0.00230011,269.23999
269.23999,-0.04149994,265.089996
265.089996,0.04660004,269.75
269.75,-0.03339996,266.410004
266.410004,-0.00470002,265.940002
265.940002,-0.00519989,265.420013
265.420013,-0.05550018,259.869995
259.869995,-0.0051001,259.359985
259.359985,0.03890015,263.25
263.25,0.01019989,264.269989
264.269989,0.01470001,265.73999
265.73999,0.07369995,273.109985
273.109985,0.02480011,275.589996
275.589996,-0.01799987,273.790009
273.790009,0.00089996,273.880005
273.880005,0.00309997,274.190002
274.190002,-0.02950012,271.23999
271.23999,0.02890015,274.130005
274.130005,0.00970001,275.100006
275.100006,-0.09360016,265.73999
265.73999,-0.03919983,261.820007
261.820007,-0.03929992,257.890015
257.890015,-0.01480011,256.410004
256.410004,0.00869995,257.279999
257.279999,-0.0389,253.389999
253.389999,0.04360001,257.75
257.75,-0.01730011,256.019989
256.019989,0.04290009,260.309998
260.309998,0.0498999,265.299988
265.299988,0.01190002,266.48999
266.48999,-0.04880005,261.609985
261.609985,0.01710022,263.320007
263.320007,-0.04290008,259.029999
259.029999,0.00049988,259.079987
259.079987,-0.03599991,255.479996
255.479996,0.03470016,258.950012
258.950012,0.02190003,261.140015
261.140015,0.03629974,264.769989
264.769989,0.05080017,269.850006
269.850006,0.03019989,272.869995
272.869995,-0.05149994,267.720001
267.720001,0.04619995,272.339996
272.339996,-0.04940002,267.399994
267.399994,-0.07979981,259.420013
259.420013,0.00899994,260.320007
260.320007,0.03229981,263.549988
263.549988,0.05350006,268.899994
268.899994,-0.00119995,268.779999
268.779999,0.05920013,274.700012
274.700012,-0.19890014,254.809998
254.809998,-0.05069993,249.740005
249.740005,0.04069993,253.809998
253.809998,-0.05580002,248.229996
248.229996,0.04320007,252.550003
252.550003,0.05499985,258.049988
258.049988,-0.02329987,255.720001
255.720001,0.0201001,257.730011
257.730011,0.00949982,258.679993
258.679993,0.01480011,260.160004
260.160004,0.03470001,263.630005
263.630005,0.00880005,264.51001
264.51001,0.03819977,268.329987
268.329987,-0.01769989,266.559998
266.559998,-0.02440003,264.119995
264.119995,0.05779999,269.899994
269.899994,-0.02269989,267.630005
267.630005,0.0122998,268.859985
268.859985,-0.05899994,262.959991
262.959991,-0.01160003,261.799988
261.799988,-0.00059998,261.73999
261.73999,0.05550019,267.290009
267.290009,-0.0176001,265.529999
265.529999,0.01299988,266.829987
266.829987,0.02370025,269.200012
269.200012,-0.02320007,266.880005
266.880005,-0.01179993,265.700012
265.700012,0.01470001,267.170013
267.170013,0.00659974,267.829987
267.829987,0.09040008,276.869995
276.869995,0.04200012,281.070007
281.070007,-0.06290008,274.779999
274.779999,-0.03109986,271.670013
271.670013,0.04119996,275.790009
275.790009,-0.01800019,273.98999
273.98999,0.04070008,278.059998
278.059998,0.03700012,281.76001
281.76001,-0.03600006,278.160004
278.160004,-0.04720002,273.440002
273.440002,-0.00080017,273.359985
273.359985,-0.0275,270.609985
270.609985,0.01480011,272.089996
272.089996,0.05480011,277.570007
277.570007,-0.00020019,277.549988
277.549988,0.00140014,277.690002
277.690002,0.04410004,282.100006
282.100006,0.01630005,283.730011
283.730011,0.00299988,284.029999
284.029999,0.01850006,285.880005
285.880005,0.04709991,290.589996
290.589996,0.00940003,291.529999
291.529999,0.00799988,292.329987
292.329987,0.07330017,299.660004
299.660004,0.07889984,307.549988
307.549988,-0.00979981,306.570007
306.570007,0.00299988,306.869995
306.869995,0.01820007,308.690002
308.690002,-0.04580017,304.109985
304.109985,0.01120026,305.230011
305.230011,-0.0175,303.480011
303.480011,-0.02420013,301.059998
301.059998,-0.02119996,298.940002
298.940002,0.04459992,303.399994
303.399994,0.08610016,312.01001
312.01001,-0.05910004,306.100006
306.100006,-0.03690002,302.410004
302.410004,-0.01190003,301.220001
301.220001,0.04350006,305.570007
305.570007,-0.01360016,304.209991
304.209991,-0.03220001,300.98999
300.98999,-0.0023999,300.75
300.75,-0.03839996,296.910004
296.910004,-0.01170014,295.73999
295.73999,0.0152002,297.26001
297.26001,-0.00570008,296.690002
296.690002,-0.02720001,293.970001
293.970001,-0.02630005,291.339996
291.339996,-0.04869995,286.470001
286.470001,-0.01649994,284.820007
284.820007,0.0075,285.570007
285.570007,0.01519989,287.089996
287.089996,-0.02519989,284.570007
284.570007,0.05160004,289.730011
289.730011,0.00279999,290.01001
290.01001,-0.03800019,286.209991
286.209991,-0.05279998,280.929993
280.929993,0.00649994,281.579987
281.579987,0.02400024,283.980011
283.980011,-0.03,280.980011
280.980011,0.07819977,288.799988
288.799988,0.04840027,293.640015
293.640015,0.00459991,294.100006
294.100006,0.01759979,295.859985
295.859985,0.03850006,299.709991
299.709991,0.00649994,300.359985
300.359985,-0.0071997,299.640015
299.640015,-0.0078003,298.859985
298.859985,-0.00939972,297.920013
297.920013,-0.01860015,296.059998
296.059998,0.08110015,304.170013
304.170013,0.07859986,312.029999
312.029999,0.00029999,312.059998
312.059998,0.04279998,316.339996
316.339996,-0.04850006,311.48999
311.48999,0.02640015,314.130005
314.130005,-0.01480011,312.649994
312.649994,0.05470001,318.119995
318.119995,-0.02109985,316.01001
316.01001,-0.03369995,312.640015
312.640015,0.08309997,320.950012
320.950012,-0.00440002,320.51001
320.51001,-0.0575,314.76001
314.76001,0.04279999,319.040009
319.040009,-0.0901001,310.029999
310.029999,-0.06799988,303.230011
303.230011,-0.05,298.230011
298.230011,0.06940002,305.170013
305.170013,0.05720002,310.890015
310.890015,-0.00190003,310.700012
310.700012,-0.04300018,306.399994
306.399994,0.04089996,310.48999
310.48999,0.00279999,310.769989
310.769989,0.18160004,328.929993
328.929993,-0.02489991,326.440002
326.440002,0.06100007,332.540009
332.540009,-0.05779999,326.76001
326.76001,0.05449981,332.209991
332.209991,0.31180024,363.390015
363.390015,-0.05230011,358.160004
358.160004,0.04540008,362.700012
362.700012,-0.01620025,361.079987
361.079987,0.02950012,364.029999
364.029999,-0.05029999,359
359,-0.0026001,358.73999
358.73999,0.00150025,358.890015
358.890015,-0.02710022,356.179993
356.179993,-0.12619995,343.559998
343.559998,0.0675,350.309998
350.309998,0.04070007,354.380005
354.380005,-0.04850006,349.529999
349.529999,0.06690002,356.220001
356.220001,0.11179993,367.399994
367.399994,0.01770019,369.170013
369.170013,-0.0299002,366.179993
366.179993,-0.01239991,364.940002
364.940002,-0.02369995,362.570007
362.570007,0.06350006,368.920013
368.920013,0.03389985,372.309998
372.309998,0.04330017,376.640015
376.640015,0.0472998,381.369995
381.369995,0.05339996,386.709991
386.709991,0.06910004,393.619995
393.619995,-0.01320007,392.299988
392.299988,-0.07639984,384.660004
384.660004,0.01299987,385.959991
385.959991,-0.01470001,384.48999
384.48999,0.02460022,386.950012
386.950012,-0.02059997,384.890015
384.890015,0.02889984,387.779999
387.779999,-0.05589997,382.190002
382.190002,-0.00940002,381.25
381.25,0.0298999,384.23999
384.23999,0.04730011,388.970001
388.970001,-0.01320007,387.649994
387.649994,0.08309997,395.959991
395.959991,-0.00769989,395.190002
395.190002,0.0701001,402.200012
402.200012,0.00720001,402.920013
402.920013,-0.03720001,399.200012
399.200012,0.05190003,404.390015
404.390015,-0.06310028,398.079987
398.079987,-0.04709992,393.369995
393.369995,0.05420014,398.790009
398.790009,-0.00820008,397.970001
397.970001,-0.01529999,396.440002
396.440002,-0.02809997,393.630005
393.630005,0.04399994,398.029999
398.029999,0.03890014,401.920013
401.920013,-0.00910003,401.01001
401.01001,-0.03350006,397.660004
397.660004,-0.06679993,390.980011
390.980011,0.06559998,397.540009
397.540009,-0.01670014,395.869995
395.869995,-0.00070007,395.799988
395.799988,0.03809997,399.609985
399.609985,0.07440003,407.049988
407.049988,-0.02509979,404.540009
404.540009,-0.04670014,399.869995
399.869995,-0.12269989,387.600006
387.600006,-0.01320007,386.279999
386.279999,0.08149994,394.429993
394.429993,-0.10229981,384.200012
384.200012,0.18809998,403.01001
403.01001,-0.44320008,358.690002
358.690002,-0.12540008,346.149994
346.149994,0.01800018,347.950012
347.950012,-0.015,346.450012
346.450012,0.08139984,354.589996
354.589996,0.06489991,361.079987
361.079987,-0.00209992,360.869995
360.869995,0.00920014,361.790009
361.790009,-0.12540009,349.25
349.25,0.07950012,357.200012
357.200012,0.00149994,357.350006
357.350006,-0.03700012,353.649994
353.649994,-0.06269989,347.380005
347.380005,0.02419983,349.799988
349.799988,-0.03039978,346.76001
346.76001,0.05019989,351.779999
351.779999,0.06540008,358.320007
358.320007,0.01479981,359.799988
359.799988,0.00330017,360.130005
360.130005,0.01970001,362.100006
362.100006,-0.02320007,359.779999
359.779999,0.04119995,363.899994
363.899994,0.08470001,372.369995
372.369995,-0.00209991,372.160004
372.160004,-0.00100006,372.059998
372.059998,-0.01529999,370.529999
370.529999,-0.01709992,368.820007
368.820007,0.01820008,370.640015
370.640015,0.00869995,371.51001
371.51001,0.0222998,373.73999
373.73999,0.01300019,375.040009
375.040009,0.0372998,378.769989
378.769989,-0.05539978,373.230011
373.230011,-0.0426001,368.970001
368.970001,-0.08350006,360.619995
360.619995,-0.08769989,351.850006
351.850006,0.02859985,354.709991
354.709991,-0.11299987,343.410004
343.410004,-0.04940003,338.470001
338.470001,-0.00179992,338.290009
338.290009,-0.01920014,336.369995
336.369995,0.06619995,342.98999
342.98999,-0.01029999,341.959991
341.959991,-0.08339996,333.619995
333.619995,-0.10619995,323
323,-0.0523999,317.76001
317.76001,0.09309997,327.070007
327.070007,0.04739991,331.809998
331.809998,-0.14700013,317.109985
317.109985,-0.05379974,311.730011
311.730011,0.04179993,315.910004
315.910004,0.00169983,316.079987
316.079987,0.07600006,323.679993
323.679993,0.01230011,324.910004
324.910004,0.05959991,330.869995
330.869995,-0.01549988,329.320007
329.320007,-0.0474002,324.579987
324.579987,0.12570007,337.149994
337.149994,-0.33320007,303.829987
303.829987,-0.0725,296.579987
296.579987,0.03800018,300.380005
300.380005,0.0375,304.130005
304.130005,0.0376001,307.890015
307.890015,0.00119995,308.01001
308.01001,0.02039978,310.049988
310.049988,-0.12669983,297.380005
297.380005,-0.04670014,292.709991
292.709991,-0.04389984,288.320007
288.320007,0.03919983,292.23999
292.23999,0.10619995,302.859985
302.859985,0.0178003,304.640015
304.640015,-0.0702002,297.619995
297.619995,-0.02429993,295.190002
295.190002,0.0251001,297.700012
297.700012,-0.00940002,296.76001
296.76001,0.04429992,301.190002
301.190002,0.03820008,305.01001
305.01001,-0.00100006,304.910004
304.910004,0.07329986,312.23999
312.23999,-0.01419983,310.820007
310.820007,-0.00660003,310.160004
310.160004,0.03619995,313.779999
313.779999,-0.01230011,312.549988
312.549988,-0.03709992,308.839996
308.839996,-0.01649994,307.190002
307.190002,-0.00410003,306.779999
306.779999,0.16790008,323.570007
323.570007,0.06100006,329.670013
329.670013,-0.02170013,327.5
327.5,0.04910004,332.410004
332.410004,0.02790008,335.200012
335.200012,-0.09290008,325.910004
325.910004,0.00359985,326.269989
326.269989,0.01350006,327.619995
327.619995,-0.02,325.619995
325.619995,0.0876001,334.380005
334.380005,-0.07380005,327
327,-0.02799988,324.200012
324.200012,0.03039978,327.23999
327.23999,-0.03079986,324.160004
324.160004,0.03279998,327.440002
327.440002,-0.0175,325.690002
325.690002,-0.01119995,324.570007
324.570007,0.00209992,324.779999
324.779999,0.07610016,332.390015
332.390015,0.00459991,332.850006
332.850006,0.04639984,337.48999
337.48999,-0.03940002,333.549988
333.549988,-0.0973999,323.809998
323.809998,0.06160003,329.970001
329.970001,-0.02049988,327.920013
327.920013,0.18279999,346.200012
346.200012,0.09119995,355.320007
355.320007,-0.00880005,354.440002
354.440002,0.01459992,355.899994
355.899994,-0.03449982,352.450012
352.450012,0.06209992,358.660004
358.660004,0.01100006,359.76001
359.76001,0.01079986,360.839996
360.839996,-0.02699981,358.140015
358.140015,0.0046997,358.609985
358.609985,-0.34599975,324.01001
324.01001,-0.03600006,320.410004
320.410004,-0.00410004,320
320,0.0251001,322.51001
322.51001,-0.0952002,312.98999
312.98999,-0.05929992,307.059998
307.059998,0.06589996,313.649994
313.649994,-0.01329987,312.320007
312.320007,0.01570008,313.890015
313.890015,-0.02440003,311.450012
311.450012,0.05349976,316.799988
316.799988,0.01529999,318.329987
318.329987,0.0099002,319.320007
319.320007,0.06959992,326.279999
326.279999,0.06929992,333.209991
333.209991,0.00420014,333.630005
333.630005,0.00899994,334.529999
334.529999,0.00600006,335.130005
335.130005,0.00649994,335.779999
335.779999,-0.02869995,332.910004
332.910004,-0.01320008,331.589996
331.589996,0.02429993,334.019989
334.019989,0.07809998,341.829987
341.829987,0.01350006,343.179993
343.179993,-0.03160004,340.019989
340.019989,-0.0097998,339.040009
339.040009,0.03339996,342.380005
342.380005,-0.03380005,339
339,0.06950012,345.950012
345.950012,0.00429993,346.380005
346.380005,-0.04040009,342.339996
342.339996,-0.12589996,329.75
329.75,0.01579987,331.329987
331.329987,-0.00809998,330.519989
330.519989,0.00670013,331.190002
331.190002,-0.07299987,323.890015
323.890015,0.03869995,327.76001
327.76001,-0.0376001,324
324,0.01,325
325,0.06320007,331.320007
331.320007,-0.06820007,324.5
324.5,-0.00869995,323.630005
323.630005,0.04579986,328.209991
328.209991,-0.06279998,321.929993
321.929993,0.01279998,323.209991
323.209991,-0.01389984,321.820007
321.820007,0.00619995,322.440002
322.440002,-0.04980011,317.459991
317.459991,0.00950013,318.410004
318.410004,0.04329986,322.73999
322.73999,-0.00539978,322.200012
322.200012,-0.05220001,316.980011
316.980011,0.05720001,322.700012
322.700012,-0.07330017,315.369995
315.369995,-0.0397998,311.390015
311.390015,-0.04940003,306.450012
306.450012,0.01859986,308.309998
308.309998,-0.02339997,305.970001
305.970001,-0.03110016,302.859985
302.859985,0.0078003,303.640015
303.640015,0.02569976,306.209991
306.209991,0.09119996,315.329987
315.329987,-0.02359986,312.970001
312.970001,0.00209992,313.179993
313.179993,-0.26119995,287.059998
287.059998,0.02910003,289.970001
289.970001,0.05619995,295.589996
295.589996,-0.01470001,294.119995
294.119995,0.04950012,299.070007
299.070007,0.06389984,305.459991
305.459991,0.0026001,305.720001
305.720001,-0.02910003,302.809998
302.809998,-0.06290009,296.519989
296.519989,0.00120026,296.640015
296.640015,0.0321997,299.859985
299.859985,0.0525,305.109985
305.109985,0.06900025,312.01001
312.01001,-0.005,311.51001
311.51001,0.04970001,316.480011
316.480011,0.11339996,327.820007
327.820007,-0.04770019,323.049988
323.049988,0.01880005,324.929993
324.929993,0.01610016,326.540009
326.540009,0.04,330.540009
330.540009,0.02089996,332.630005
332.630005,0.0301001,335.640015
335.640015,-0.00600006,335.040009
335.040009,-0.01470002,333.570007
333.570007,0.05070008,338.640015
338.640015,-0.12640015,326
326,0.00309998,326.309998
326.309998,-0.09809998,316.5
316.5,0.00429993,316.929993
316.929993,-0.04299988,312.630005
312.630005,-0.0598999,306.640015
306.640015,0.05859985,312.5
312.5,-0.06660004,305.839996
305.839996,0.01519989,307.359985
307.359985,-0.00039978,307.320007
307.320007,-0.0125,306.070007
306.070007,-0.11010009,295.059998
295.059998,0.03820007,298.880005
298.880005,-0.01149994,297.730011
297.730011,0.02169983,299.899994
299.899994,0.06640015,306.540009
306.540009,-0.0025,306.290009
306.290009,-0.0326001,303.029999
303.029999,0.06059997,309.089996
309.089996,0.02950013,312.040009
312.040009,-0.01740021,310.299988
310.299988,0.00050018,310.350006
310.350006,-0.01830017,308.519989
308.519989,-0.06329987,302.190002
302.190002,-0.06899993,295.290009
295.290009,0.03130004,298.420013
298.420013,0.02039978,300.459991
300.459991,-0.03529998,296.929993
296.929993,-0.05519989,291.410004
291.410004,0.03329986,294.73999
294.73999,-0.01470001,293.269989
293.269989,-0.06319977,286.950012
286.950012,0.03789978,290.73999
290.73999,-0.01299988,289.440002
289.440002,0.07809998,297.25
297.25,0.13070007,310.320007
310.320007,0.02070008,312.390015
312.390015,-0.02730011,309.660004
309.660004,-0.02910004,306.75
306.75,-0.02839996,303.910004
303.910004,0.07869995,311.779999
311.779999,0.4275,354.529999
354.529999,0.09940002,364.470001
364.470001,-0.00920013,363.549988
363.549988,0.01200012,364.75
364.75,0.09140015,373.890015
373.890015,0.00389984,374.279999
374.279999,-0.03720001,370.559998
370.559998,0.02440002,373
373,0.02140015,375.140015
375.140015,0.02029998,377.170013
377.170013,0.04659974,381.829987
381.829987,-0.06399994,375.429993
375.429993,-0.02059998,373.369995
373.369995,0.05630005,379
379,0.04660004,383.660004
383.660004,-0.03519989,380.140015
380.140015,-0.01550019,378.589996
378.589996,0.06779999,385.369995
385.369995,-0.00570007,384.799988
384.799988,-0.04639984,380.160004
380.160004,0.055,385.660004
385.660004,-0.01050019,384.609985
384.609985,-0.01889984,382.720001
382.720001,0.05109986,387.829987
387.829987,-0.07739991,380.089996
380.089996,-0.01529998,378.559998
378.559998,-0.09049988,369.51001
369.51001,-0.03140015,366.369995
366.369995,0.07869995,374.23999
374.23999,-0.03660003,370.579987
370.579987,0.02770019,373.350006
373.350006,-0.01429993,371.920013
371.920013,0.03220002,375.140015
375.140015,-0.01900025,373.23999
373.23999,0.0525,378.48999
378.48999,-0.03380005,375.109985
375.109985,-0.01019989,374.089996
374.089996,-0.03130005,370.959991
370.959991,-0.03609985,367.350006
367.350006,0.03209992,370.559998
370.559998,0.04029998,374.589996
374.589996,-0.0248999,372.100006
